Time, SV, BoundaryCompartment, Flux
8650.0,1,37,3.4724318234016585E-15
8650.0,1,48,6.643513084481783E-11
8650.0,1,56,3.58622730068584E-13
8650.0,1,55,4.174375414570015E-13
8650.0,2,36,2.4513299912859186E-15
8650.0,2,38,9.918549878747419E-20
8650.0,2,48,8.063106492361501E-17
8650.0,2,56,1.314932694848785E-21
8650.0,2,55,1.3171674707348152E-21
8660.0,1,36,3.2460562549622033E-15
8660.0,1,38,7.506656554193863E-13
8660.0,1,37,3.352236346872366E-15
8660.0,1,48,6.413553142118432E-11
8660.0,1,56,3.4620928837048455E-13
8660.0,1,55,4.029882716573305E-13
8660.0,2,36,2.3664790780449754E-15
8660.0,2,38,9.575227132146047E-20
8660.0,2,48,7.784008448772457E-17
8660.0,2,56,1.2694173413210635E-21
8660.0,2,55,1.2715747622113351E-21
8670.0,1,36,3.1336964997927807E-15
8670.0,1,38,7.246819581187424E-13
8670.0,1,37,3.236201340135729E-15
8670.0,1,48,6.191553078304366E-11
8670.0,1,56,3.342255279781536E-13
8670.0,1,55,3.890391517165954E-13
8670.0,2,36,2.2845652142860774E-15
8670.0,2,38,9.243788226440768E-20
8670.0,2,48,7.514571159607833E-17
8670.0,2,56,1.2254774651676318E-21
8670.0,2,55,1.227560208643085E-21
8680.0,1,36,3.025225991634502E-15
8680.0,1,38,6.995976656288146E-13
8680.0,1,37,3.1241827919436418E-15
8680.0,1,48,5.977237368374224E-11
8680.0,1,56,3.226565758257182E-13
8680.0,1,55,3.7557286935777234E-13
8680.0,2,36,2.2054867362871E-15
8680.0,2,38,8.923821812228678E-20
8680.0,2,48,7.254460225779245E-17
8680.0,2,56,1.1830585325317716E-21
8680.0,2,55,1.1850691834910826E-21
8690.0,1,36,2.9205101071758367E-15
8690.0,1,38,6.75381645789206E-13
8690.0,1,37,3.0160416758757935E-15
8690.0,1,48,5.770340024716379E-11
8690.0,1,56,3.1148807366592637E-13
8690.0,1,55,3.6257271155369507E-13
8690.0,2,36,2.1291454993379295E-15
8690.0,2,38,8.614930778619276E-20
8690.0,2,48,7.003352823140524E-17
8690.0,2,56,1.1421078972001868E-21
8690.0,2,55,1.1440489510678838E-21
8700.0,1,36,2.8194188829882526E-15
8700.0,1,38,6.520038440530128E-13
8700.0,1,37,2.9116437777942122E-15
8700.0,1,48,5.5706042666561935E-11
8700.0,1,56,3.0070616025015355E-13
8700.0,1,55,3.5002254378454525E-13
8700.0,2,36,2.0554467559325544E-15
8700.0,2,38,8.316731760380824E-20
8700.0,2,48,6.760937301831226E-17
8700.0,2,56,1.1025747352638804E-21
8700.0,2,55,1.1044486010874179E-21
8710.0,1,36,2.7218268542279265E-15
8710.0,1,38,6.29435246186178E-13
8710.0,1,37,2.8108595292703342E-15
8710.0,1,48,5.377782201765963E-11
8710.0,1,56,2.9029745412523027E-13
8710.0,1,55,3.3790679001332966E-13
8710.0,2,36,1.984299038177439E-15
8710.0,2,38,8.028854662146467E-20
8710.0,2,48,6.526912799488514E-17
8710.0,2,56,1.0644099820406884E-21
8710.0,2,55,1.0662189854803164E-21
8720.0,1,36,2.627612898920678E-15
8720.0,1,38,6.076478422579723E-13
8720.0,1,37,2.713563846777842E-15
8720.0,1,48,5.1916345182060246E-11
8720.0,1,56,2.8024903702574126E-13
8720.0,1,55,3.26210413354483E-13
8720.0,2,36,1.915614044270253E-15
8720.0,2,38,7.750942199089405E-20
8720.0,2,48,6.300988867847406E-17
8720.0,2,56,1.0275662711811845E-21
8720.0,2,55,1.0293126573963253E-21
8730.0,1,36,2.536660087636859E-15
8730.0,1,38,5.866145918779088E-13
8730.0,1,37,2.6196359764516737E-15
8730.0,1,48,5.011930187715172E-11
8730.0,1,56,2.705484378411866E-13
8730.0,1,55,3.1491889741161384E-13
8730.0,2,36,1.849306528908034E-15
8730.0,2,38,7.482649453497246E-20
8730.0,2,48,6.082885112265801E-17
8730.0,2,56,9.919978758823684E-22
8730.0,2,55,9.936838123180868E-22
8740.0,1,36,2.4488555383696187E-15
8740.0,1,38,5.66309390635954E-13
8740.0,1,37,2.52895934422058E-15
8740.0,1,48,4.838446178881822E-11
8740.0,1,56,2.6118361713810264E-13
8740.0,1,55,3.0401822826122367E-13
8740.0,2,36,1.7852941974888087E-15
8740.0,2,38,7.223643446695134E-20
8740.0,2,48,5.872330843727123E-17
8740.0,2,56,9.576606521361993E-22
8740.0,2,55,9.592882312132182E-22
8750.0,1,36,2.3640902764364704E-15
8750.0,1,38,5.467070377043755E-13
8750.0,1,37,2.4414214111271934E-15
8750.0,1,48,4.670967180340003E-11
8750.0,1,56,2.521429522179373E-13
8750.0,1,55,2.934948770600451E-13
8750.0,2,36,1.7234976039753252E-15
8750.0,2,38,6.973602725786294E-20
8750.0,2,48,5.669064742888523E-17
8750.0,2,56,9.24511983942521E-22
8750.0,2,55,9.260832256541268E-22
8760.0,1,36,2.2822590992302385E-15
8760.0,1,38,5.277832045610278E-13
8760.0,1,37,2.3569135336560627E-15
8760.0,1,48,4.5092853335466776E-11
8760.0,1,56,2.434152226921325E-13
8760.0,1,55,2.833357832544104E-13
8760.0,2,36,1.6638400522941718E-15
8760.0,2,38,6.732216964697279E-20
8760.0,2,48,5.472834535757732E-17
8760.0,2,56,8.925107304183967E-22
8760.0,2,55,8.940275848374541E-22
8770.0,1,36,2.203260445651562E-15
8770.0,1,38,5.095144047952472E-13
8770.0,1,37,2.2753308288963044E-15
8770.0,1,48,4.3531999748087335E-11
8770.0,1,56,2.349895965565125E-13
8770.0,1,55,2.735283383708133E-13
8770.0,2,36,1.6062475011478771E-15
8770.0,2,38,6.499186579032579E-20
8770.0,2,48,5.283396680596116E-17
8770.0,2,56,8.616171747382034E-22
8770.0,2,55,8.630815244373932E-22
8780.0,1,36,2.1269962700608767E-15
8780.0,1,38,4.918779649588923E-13
8780.0,1,37,2.1965720443715296E-15
8780.0,1,48,4.2025173862394836E-11
8780.0,1,56,2.2685561674769376E-13
8780.0,1,55,2.640603703675439E-13
8780.0,2,36,1.550648472121867E-15
8780.0,2,38,6.274222354260733E-20
8780.0,2,48,5.1005160656592405E-17
8780.0,2,56,8.317929748411195E-22
8780.0,2,55,8.332066372294003E-22
8790.0,1,36,2.053371920593471E-15
8790.0,1,38,4.748519964263476E-13
8790.0,1,37,2.120539432375486E-15
8790.0,1,48,4.0570505553355437E-11
8790.0,1,56,2.1900318816483336E-13
8790.0,1,55,2.549201285279798E-13
8790.0,2,36,1.4969739609722387E-15
8790.0,2,38,6.057045086770453E-20
8790.0,2,48,4.923965717399918E-17
8790.0,2,56,8.030011158448278E-22
8790.0,2,55,8.04365845423024E-22
8800.0,1,36,1.9822960216865564E-15
8800.0,1,38,4.58415368228568E-13
8800.0,1,37,2.047138628657463E-15
8800.0,1,48,3.916618942875806E-11
8800.0,1,56,2.1142256514060759E-13
8800.0,1,55,2.4609626887678037E-13
8800.0,2,36,1.4451573519842316E-15
8800.0,2,38,5.847385237351222E-20
8800.0,2,48,4.753526518771501E-17
8800.0,2,56,7.752058641063749E-22
8800.0,2,55,7.765233546446889E-22
8810.0,1,36,1.9136803606725882E-15
8810.0,1,38,4.4254768082744807E-13
8810.0,1,37,1.9762785353068867E-15
8810.0,1,48,3.781048258854305E-11
8810.0,1,56,2.0410433934587104E-13
8810.0,1,55,2.3757784010088803E-13
8810.0,2,36,1.3951343352951165E-15
8810.0,2,38,5.644982596668401E-20
8810.0,2,48,4.588986937281892E-17
8810.0,2,56,7.483727228731727E-22
8810.0,2,55,7.4964460951332585E-22
8820.0,1,36,1.8474397782980625E-15
8820.0,1,38,4.2722924079796865E-13
8820.0,1,37,1.907871207691762E-15
8820.0,1,48,3.6501702461690274E-11
8820.0,1,56,1.9703942811298544E-13
8820.0,1,55,2.2935426995785976E-13
8820.0,2,36,1.3468428270788925E-15
8820.0,2,38,5.449585962317558E-20
8820.0,2,48,4.430142762460693E-17
8820.0,2,56,7.2246838946910155E-22
8820.0,2,55,7.236962507537099E-22
8830.0,1,36,1.7834920630319156E-15
8830.0,1,38,4.1244103638669704E-13
8830.0,1,37,1.8418317453106356E-15
8830.0,1,48,3.523822471798096E-11
8830.0,1,56,1.9021906316332548E-13
8830.0,1,55,2.2141535215466304E-13
8830.0,2,36,1.300222892493725E-15
8830.0,2,38,5.260952827057323E-20
8830.0,2,48,4.276796852413704E-17
8830.0,2,56,6.974607139625751E-22
8830.0,2,55,6.986460737942802E-22
8840.0,1,36,1.7217578490323822E-15
8840.0,1,38,3.9816471391630874E-13
8840.0,1,37,1.778078186422629E-15
8840.0,1,48,3.401848125204237E-11
8840.0,1,56,1.8363477972497276E-13
8840.0,1,55,2.1375123368064999E-13
8840.0,2,36,1.2552166712965048E-15
8840.0,2,38,5.078849077833754E-20
8840.0,2,48,4.1287588891501966E-17
8840.0,2,56,6.733186592652762E-22
8840.0,2,55,6.744629887980627E-22
8850.0,1,36,1.6621605176456206E-15
8850.0,1,38,3.8438255500684567E-13
8850.0,1,37,1.7165314063247468E-15
8850.0,1,48,3.2840958237172615E-11
8850.0,1,56,1.7727840602708958E-13
8850.0,1,55,2.0635240257898988E-13
8850.0,2,36,1.2117683060321987E-15
8850.0,2,38,4.9030487052227016E-20
8850.0,2,48,3.9858451423793426E-17
8850.0,2,56,6.500122626120373E-22
8850.0,2,55,6.511169820770842E-22
8860.0,1,36,1.6046261023139104E-15
8860.0,1,38,3.710774545854384E-13
8860.0,1,37,1.657115019150232E-15
8860.0,1,48,3.170419424653085E-11
8860.0,1,56,1.7114205315793701E-13
8860.0,1,55,1.9920967614138187E-13
8860.0,2,36,1.1698238727088677E-15
8860.0,2,38,4.7333335229295746E-20
8860.0,2,48,3.847878241482586E-17
8860.0,2,56,6.275125983740616E-22
8860.0,2,55,6.285790788423928E-22
8870.0,1,36,1.5490831967753722E-15
8870.0,1,38,3.5823289965720486E-13
8870.0,1,37,1.599755283066087E-15
8870.0,1,48,3.0606778439360795E-11
8870.0,1,56,1.6521810527394845E-13
8870.0,1,55,1.9231418951139759E-13
8870.0,2,36,1.129331313872327E-15
8870.0,2,38,4.569492896998407E-20
8870.0,2,48,3.714686955379019E-17
8870.0,2,56,6.057917421593315E-22
8870.0,2,55,6.06821307243454E-22
8880.0,1,36,1.4954628664412841E-15
8880.0,1,38,3.4583294881097486E-13
8880.0,1,37,1.544381008752092E-15
8880.0,1,48,2.954734880999638E-11
8880.0,1,56,1.5949921014770662E-13
8880.0,1,55,1.8565738468230966E-13
8880.0,2,36,1.0902403739973632E-15
8880.0,2,38,4.4113234843940365E-20
8880.0,2,48,3.586105980010502E-17
8880.0,2,56,5.848227361556483E-22
8880.0,2,55,5.858166636522897E-22
8890.0,1,36,1.4436985628410053E-15
8890.0,1,38,3.3386221243440395E-13
8890.0,1,37,1.4909234710477398E-15
8890.0,1,48,2.8524590497476497E-11
8890.0,1,56,1.5397827004309436E-13
8890.0,1,55,1.7923099987574868E-13
8890.0,2,36,1.0525025371153415E-15
8890.0,2,38,4.2586289806331057E-20
8890.0,2,48,3.461975733182798E-17
8890.0,2,56,5.645795556732919E-22
8890.0,2,55,5.655390791492762E-22
8900.0,1,36,1.3937260410283212E-15
8900.0,1,38,3.2230583361392506E-13
8900.0,1,37,1.43931632365744E-15
8900.0,1,48,2.7537234153671102E-11
8900.0,1,56,1.4864843290629415E-13
8900.0,1,55,1.730270592880104E-13
8900.0,2,36,1.0160709666007879E-15
8900.0,2,38,4.1112198761505217E-20
8900.0,2,48,3.342142156508109E-17
8900.0,2,56,5.450370768457793E-22
8900.0,2,55,5.459633871690074E-22
8910.0,1,36,1.3454832798467089E-15
8910.0,1,38,3.1114946969583164E-13
8910.0,1,37,1.3894955168081225E-15
8910.0,1,48,2.658405436789305E-11
8910.0,1,56,1.4350308386170341E-13
8910.0,1,55,1.6703786319128438E-13
8910.0,2,36,9.809004470422056E-16
8910.0,2,38,3.9689132210991504E-20
8910.0,2,48,3.226456524203191E-17
8910.0,2,56,5.261710454486278E-22
8910.0,2,55,5.27065292266067E-22
8920.0,1,36,1.2989104049545572E-15
8920.0,1,38,3.003792744856073E-13
8920.0,1,37,1.3413992177570553E-15
8920.0,1,48,2.5663868146040665E-11
8920.0,1,56,1.3853583700221103E-13
8920.0,1,55,1.6125597837752133E-13
8920.0,2,36,9.469473281249968E-16
8920.0,2,38,3.831532398290702E-20
8920.0,2,48,3.1147752585057617E-17
8920.0,2,56,5.079580467974365E-22
8920.0,2,55,5.088213399619486E-22
8930.0,1,36,1.2539496145148094E-15
8930.0,1,38,2.899818810634105E-13
8930.0,1,37,1.2949677340512078E-15
8930.0,1,48,2.477553344238348E-11
8930.0,1,56,1.3374052746364635E-13
8930.0,1,55,1.556742289330754E-13
8930.0,2,36,9.141694704568255E-16
8930.0,2,38,3.698906903996104E-20
8930.0,2,48,3.0069597514800965E-17
8930.0,2,56,4.903754766879115E-22
8930.0,2,55,4.912088876356933E-22
8940.0,1,36,1.2105451074568012E-15
8940.0,1,38,2.799443851943847E-13
8940.0,1,37,1.2501434394429291E-15
8940.0,1,48,2.3917947742168848E-11
8940.0,1,56,1.2911120377356408E-13
8940.0,1,55,1.5028568733267598E-13
8940.0,2,36,8.825261932682026E-16
8940.0,2,38,3.570872136333251E-20
8940.0,2,48,2.9028761929906674E-17
8940.0,2,56,4.734015133417822E-22
8940.0,2,55,4.742060764221261E-22
8950.0,1,36,1.1686430142212644E-15
8950.0,1,38,2.7025432931320775E-13
8950.0,1,37,1.2068707023699867E-15
8950.0,1,48,2.3090046693290375E-11
8950.0,1,56,1.2464212046486918E-13
8950.0,1,55,1.450836658416729E-13
8950.0,2,36,8.5197822392336985E-16
8950.0,2,38,3.447269190979548E-20
8950.0,2,48,2.8023954046303324E-17
8950.0,2,56,4.57015090323782E-22
8950.0,2,55,4.577918040828101E-22
8960.0,1,36,1.128191329902535E-15
8960.0,1,38,2.608996870630007E-13
8960.0,1,37,1.1650958169112085E-15
8960.0,1,48,2.2290802785320083E-11
8960.0,1,56,1.2032773094511499E-13
8960.0,1,55,1.4006170821588566E-13
8960.0,2,36,8.224876491788268E-16
8960.0,2,38,3.3279446639556714E-20
8960.0,2,48,2.705392679396947E-17
8960.0,2,56,4.411958703960855E-22
8960.0,2,55,4.419456988160461E-22
8970.0,1,36,1.0891398497049944E-15
8970.0,1,38,2.5186884836941003E-13
8970.0,1,37,1.1247669361320352E-15
8970.0,1,48,2.1519224074264584E-11
8970.0,1,56,1.1616268061262423E-13
8970.0,1,55,1.3521358168875508E-13
8970.0,2,36,7.940178681290089E-16
8970.0,2,38,3.212750461235806E-20
8970.0,2,48,2.6117476269194398E-17
8970.0,2,56,4.259242202777512E-22
8970.0,2,55,4.266480939734195E-22
8980.0,1,36,1.0514401066336382E-15
8980.0,1,38,2.4315060503133726E-13
8980.0,1,37,1.0858340077372535E-15
8980.0,1,48,2.0774352951462772E-11
8980.0,1,56,1.1214180021088942E-13
8980.0,1,55,1.3053326923585314E-13
8980.0,2,36,7.665335467807097E-16
8980.0,2,38,3.1015436149480583E-20
8980.0,2,48,2.5213440240412384E-17
8980.0,2,56,4.1118118627784467E-22
8980.0,2,55,4.118800036515103E-22
8990.0,1,36,1.0150453113414342E-15
8990.0,1,38,2.347341368104319E-13
8990.0,1,37,1.0482487119510631E-15
8990.0,1,48,2.0055264955097053E-11
8990.0,1,56,1.0826009941300506E-13
8990.0,1,55,1.2601496210714929E-13
8990.0,2,36,7.40000574199884E-16
8990.0,2,38,2.994186105936928E-20
8990.0,2,48,2.434069670575636E-17
8990.0,2,56,3.969484707719981E-22
8990.0,2,55,3.9762309912847443E-22
9000.0,1,36,9.799102940588216E-16
9000.0,1,38,2.2660899800208587E-13
9000.0,1,37,1.0119644015473623E-15
9000.0,1,48,1.9361067622843052E-11
9000.0,1,56,1.0451276062816872E-13
9000.0,1,55,1.2165305261776662E-13
9000.0,2,36,7.143860201763837E-16
9000.0,2,38,2.890544692467619E-20
9000.0,2,48,2.349816250054044E-17
9000.0,2,56,3.832084094932158E-22
9000.0,2,55,3.8385968611625314E-22
9010.0,1,36,9.459914485332762E-16
9010.0,1,38,2.1876510447126057E-13
9010.0,1,37,9.769360439558384E-16
9010.0,1,48,1.869089938423391E-11
9010.0,1,56,1.0089513302256567E-13
9010.0,1,55,1.174421271882792E-13
9010.0,2,36,6.89658094354107E-16
9010.0,2,38,2.790490744859629E-20
9010.0,2,48,2.2684791952943475E-17
9010.0,2,56,3.699439496087376E-22
9010.0,2,55,3.705726828001784E-22
9020.0,1,36,9.132466779093622E-16
9020.0,1,38,2.1119272113705737E-13
9020.0,1,37,9.431201653720012E-16
9020.0,1,48,1.804392849136435E-11
9020.0,1,56,9.740272674721421E-14
9020.0,1,55,1.1337695962591405E-13
9020.0,2,36,6.657861067758214E-16
9020.0,2,38,2.6939000858443243E-20
9020.0,2,48,2.18995755862246E-17
9020.0,2,56,3.571386285557514E-22
9020.0,2,55,3.5774559863871523E-22
9030.0,1,36,8.816353424821064E-16
9030.0,1,38,2.038824498904996E-13
9030.0,1,37,9.104747968018087E-16
9030.0,1,48,1.741935198660757E-11
9030.0,1,56,9.403120736561012E-14
9030.0,1,55,1.0945250463831799E-13
9030.0,2,36,6.427404297936974E-16
9030.0,2,38,2.6006528364484005E-20
9030.0,2,48,2.114153886586083E-17
9030.0,2,56,3.447765536096917E-22
9030.0,2,55,3.4536251389703604E-22
9040.0,1,36,8.511182092588496E-16
9040.0,1,38,1.9682521793053043E-13
9040.0,1,37,8.789594219738989E-16
9040.0,1,48,1.681639470606371E-11
9040.0,1,56,9.077639047425296E-14
9040.0,1,55,1.0566389157184012E-13
9040.0,2,36,6.204924612982806E-16
9040.0,2,38,2.5106332672119926E-20
9040.0,2,48,2.0409740990051213E-17
9040.0,2,56,3.3284238215976286E-22
9040.0,2,55,3.3340805988902112E-22
9050.0,1,36,8.216574032669739E-16
9050.0,1,38,1.900122665037478E-13
9050.0,1,37,8.485349270548047E-16
9050.0,1,48,1.6234308317503065E-11
9050.0,1,56,8.763423650937811E-14
9050.0,1,55,1.020064183665583E-13
9050.0,2,36,5.990145892202666E-16
9050.0,2,38,2.423729654556683E-20
9050.0,2,48,1.9703273722086635E-17
9050.0,2,56,3.2132130266720703E-22
9050.0,2,55,3.218673999031652E-22
9060.0,1,36,7.932163605470805E-16
9060.0,1,38,1.834351400339071E-13
9060.0,1,37,8.191635521047298E-16
9060.0,1,48,1.5672370391610095E-11
9060.0,1,56,8.460084573344981E-14
9060.0,1,55,9.847554572054717E-14
9060.0,2,36,5.782801572610166E-16
9060.0,2,38,2.3398341421252674E-20
9060.0,2,48,1.902126026313627E-17
9060.0,2,56,3.10199016282687E-22
9060.0,2,55,3.107262107887174E-22
9070.0,1,36,7.657597827732655E-16
9070.0,1,38,1.7708567562769436E-13
9070.0,1,37,7.908088442136407E-16
9070.0,1,48,1.512988350537555E-11
9070.0,1,56,8.167245339519187E-14
9070.0,1,55,9.506689145614484E-14
9070.0,2,36,5.582634318092874E-16
9070.0,2,38,2.258842606921082E-20
9070.0,2,48,1.8362854164051416E-17
9070.0,2,56,2.9946171909996665E-22
9070.0,2,55,2.9997066517920206E-22
9080.0,1,36,7.392535934441877E-16
9080.0,1,38,1.7095599294374878E-13
9080.0,1,37,7.634356122595144E-16
9080.0,1,48,1.460617437652383E-11
9080.0,1,56,7.884542505715019E-14
9080.0,1,55,9.17762250812267E-14
9080.0,2,36,5.389395700031114E-16
9080.0,2,38,2.1806545300808216E-20
9080.0,2,48,1.7727238274836405E-17
9080.0,2,56,2.8909608502386494E-22
9080.0,2,55,2.895874143312558E-22
9090.0,1,36,7.136648955905421E-16
9090.0,1,38,1.65038484412361E-13
9090.0,1,37,7.37009883232589E-16
9090.0,1,48,1.410059302790148E-11
9090.0,1,56,7.611625208498748E-14
9090.0,1,55,8.859946253873597E-14
9090.0,2,36,5.202845888971939E-16
9090.0,2,38,2.105172872120439E-20
9090.0,2,48,1.7113623730482626E-17
9090.0,2,56,2.79089249231222E-22
9090.0,2,55,2.7956357155748476E-22
9100.0,1,36,6.889619309464649E-16
9100.0,1,38,1.5932580579370732E-13
9100.0,1,37,7.11498860071415E-16
9100.0,1,48,1.361251198078963E-11
9100.0,1,56,7.348154729291237E-14
9100.0,1,55,8.553266113795477E-14
9100.0,2,36,5.022753356975521E-16
9100.0,2,38,2.032303952499321E-20
9100.0,2,48,1.6521248971907083E-17
9100.0,2,56,2.694287922043485E-22
9100.0,2,55,2.6988669623277835E-22
9110.0,1,36,6.65114040534179E-16
9110.0,1,38,1.5381086706290302E-13
9110.0,1,37,6.868708809583738E-16
9110.0,1,48,1.3141325476139242E-11
9110.0,1,56,7.093804073983812E-14
9110.0,1,55,8.257201466122474E-14
9110.0,2,36,4.84889459026465E-16
9110.0,2,38,1.9619573333532147E-20
9110.0,2,48,1.5949378800780255E-17
9110.0,2,56,2.601027243171442E-22
9110.0,2,55,2.605447783542316E-22
9120.0,1,36,6.420916266129825E-16
9120.0,1,38,1.4848682361056176E-13
9120.0,1,37,6.630953800241495E-16
9120.0,1,48,1.2686448722762652E-11
9120.0,1,56,6.848257567105374E-14
9120.0,1,55,7.971384864004488E-14
9120.0,2,36,4.681053811820602E-16
9120.0,2,38,1.894045707251666E-20
9120.0,2,48,1.5397303467070454E-17
9120.0,2,56,2.5109947095475557E-22
9120.0,2,55,2.515262236355129E-22
9130.0,1,36,6.198661159453354E-16
9130.0,1,38,1.4334706774794017E-13
9130.0,1,37,6.401428494123799E-16
9130.0,1,48,1.2247317171548298E-11
9130.0,1,56,6.611210460037097E-14
9130.0,1,55,7.69546157946828E-14
9130.0,2,36,4.519022713581164E-16
9130.0,2,38,1.828484788840635E-20
9130.0,2,48,1.486433778817182E-17
9130.0,2,56,2.424078581483022E-22
9130.0,2,55,2.42819839117176E-22
9140.0,1,36,5.984099243344671E-16
9140.0,1,38,1.3838522050612458E-13
9140.0,1,37,6.179848026574064E-16
9140.0,1,48,1.182338581479788E-11
9140.0,1,56,6.3823685527884E-14
9140.0,1,55,7.429089163163993E-14
9140.0,2,36,4.3626001979084172E-16
9140.0,2,38,1.765193210235794E-20
9140.0,2,48,1.434982029852312E-17
9140.0,2,56,2.340170987068464E-22
9140.0,2,55,2.3441481927506064E-22
9150.0,1,36,5.7769642238948695E-16
9150.0,1,38,1.3359512371908179E-13
9150.0,1,37,5.965937393296771E-16
9150.0,1,48,1.1414128509816423E-11
9150.0,1,56,6.161447828864854E-14
9150.0,1,55,7.1719370193507E-14
9150.0,2,36,4.21159212800542E-16
9150.0,2,38,1.7040924200367212E-20
9150.0,2,48,1.385311242866176E-17
9150.0,2,56,2.259167788293924E-22
9150.0,2,55,2.263007326095382E-22
9160.0,1,36,5.576999024755084E-16
9160.0,1,38,1.28970832380749E-13
9160.0,1,37,5.759431109049152E-16
9160.0,1,48,1.1019037325915676E-11
9160.0,1,56,5.948174102774819E-14
9160.0,1,55,6.923685995593477E-14
9160.0,2,36,4.065811086972009E-16
9160.0,2,38,1.6451065858366142E-20
9160.0,2,48,1.3373597712694089E-17
9160.0,2,56,2.1809684518029995E-22
9160.0,2,55,2.184675086989595E-22
9170.0,1,36,5.383955468077686E-16
9170.0,1,38,1.245066072666758E-13
9170.0,1,37,5.560072878146964E-16
9170.0,1,48,1.0637621914020377E-11
9170.0,1,56,5.742282679737334E-14
9170.0,1,55,6.684027986662704E-14
9170.0,2,36,3.925076145200714E-16
9170.0,2,38,1.5881625001065573E-20
9170.0,2,48,1.2910681023198487E-17
9170.0,2,56,2.1054759241207124E-22
9170.0,2,55,2.1090542570123611E-22
9180.0,1,36,5.197593966501488E-16
9180.0,1,38,1.20196907811062E-13
9180.0,1,37,5.367615276375464E-16
9180.0,1,48,1.0269408898095166E-11
9180.0,1,56,5.543518027168961E-14
9180.0,1,55,6.452665552144137E-14
9180.0,2,36,3.7892126358240864E-16
9180.0,2,38,1.533189489337523E-20
9180.0,2,48,1.2463787832611612E-17
9180.0,2,56,2.0325965112002632E-22
9180.0,2,55,2.0360509828804482E-22
9190.0,1,36,5.017683225798607E-16
9190.0,1,38,1.1603638523035164E-13
9190.0,1,37,5.181819443910753E-16
9190.0,1,48,9.913941287636676E-12
9190.0,1,56,5.351633457541784E-14
9190.0,1,55,6.229311547285044E-14
9190.0,2,36,3.6580519379347324E-16
9190.0,2,38,1.480119326327349E-20
9190.0,2,48,1.20323635001812E-17
9190.0,2,56,1.9622397621391797E-22
9190.0,2,55,1.96557465996679E-22
9200.0,1,36,4.843999957814003E-16
9200.0,1,38,1.1201987588484662E-13
9200.0,1,37,5.002454788870385E-16
9200.0,1,48,9.570777910501735E-12
9200.0,1,56,5.1663908222190646E-14
9200.0,1,55,6.013688766618272E-14
9200.0,2,36,3.531431267309039E-16
9200.0,2,38,1.428886145503819E-20
9200.0,2,48,1.1615872583600324E-17
9200.0,2,56,1.8943183569205187E-22
9200.0,2,55,1.8975378198509043E-22
9210.0,1,36,4.676328603341388E-16
9210.0,1,38,1.0814239487010375E-13
9210.0,1,37,4.829298701125307E-16
9210.0,1,48,9.239492865367746E-12
9210.0,1,56,4.987560215888477E-14
9210.0,1,55,5.805529599922018E-14
9210.0,2,36,3.409193474374817E-16
9210.0,2,38,1.379426361178776E-20
9210.0,2,48,1.121379817446886E-17
9210.0,2,56,1.8287479980398242E-22
9210.0,2,55,1.831856021761664E-22
9220.0,1,36,4.514461064591576E-16
9220.0,1,38,1.0439912983015913E-13
9220.0,1,37,4.662136276017995E-16
9220.0,1,48,8.91967499314568E-12
9220.0,1,56,4.8149196912261705E-14
9220.0,1,55,5.604575700088219E-14
9220.0,2,36,3.29118684917216E-16
9220.0,2,38,1.3316785886317905E-20
9220.0,2,48,1.082564125675747E-17
9220.0,2,56,1.7654473058833171E-22
9220.0,2,55,1.768447747777682E-22
9230.0,1,36,4.3581964469212333E-16
9230.0,1,38,1.0078543498490379E-13
9230.0,1,37,4.500760047643843E-16
9230.0,1,48,8.610927366689681E-12
9230.0,1,56,4.6482549834374737E-14
9230.0,1,55,5.410577662487437E-14
9230.0,2,36,3.177264933065419E-16
9230.0,2,38,1.2855835679254628E-20
9230.0,2,48,1.0450920087477738E-17
9230.0,2,56,1.7043377177274967E-22
9230.0,2,55,1.7072343016552568E-22
9240.0,1,36,4.2073408095014933E-16
9240.0,1,38,9.729682536419564E-14
9240.0,1,37,4.3449697313647626E-16
9240.0,1,48,8.312866798169946E-12
9240.0,1,56,4.4873592443324114E-14
9240.0,1,55,5.2232947154322203E-14
9240.0,2,36,3.067286336972633E-16
9240.0,2,38,1.2410840903577781E-20
9240.0,2,48,1.0089169598789908E-17
9240.0,2,56,1.645343390234769E-22
9240.0,2,55,1.6481397111582865E-22
9250.0,1,36,4.061706924616986E-16
9250.0,1,38,9.392897124155325E-14
9250.0,1,37,4.1945719752355043E-16
9250.0,1,48,8.02512336349745E-12
9250.0,1,56,4.332032785605954E-14
9250.0,1,55,5.042494421354851E-14
9250.0,2,36,2.9611145658867956E-16
9250.0,2,38,1.1981249274602727E-20
9250.0,2,48,9.739940820806224E-18
9250.0,2,56,1.5883911053241188E-22
9250.0,2,55,1.5910906337689684E-22
9260.0,1,36,3.9211140452965477E-16
9260.0,1,38,9.067769276052314E-14
9260.0,1,37,4.0493801200341205E-16
9260.0,1,48,7.747339943210385E-12
9260.0,1,56,4.182082831004431E-14
9260.0,1,55,4.8679523883285705E-14
9260.0,2,36,2.8586178494712043E-16
9260.0,2,38,1.1566527624538548E-20
9260.0,2,48,9.402800324373368E-18
9260.0,2,56,1.5334101792999883E-22
9260.0,2,55,1.5360162656622363E-22
9270.0,1,36,3.7853876809872113E-16
9270.0,1,38,8.753895474704984E-14
9270.0,1,37,3.9092139675987916E-16
